portfolio_final_value,total_return_pct,annualized_return_pct,annualized_std_pct,information_ratio,modified_information_ratio,max_drawdown_pct,num_trades,long_position_pct,short_position_pct,total_trades,winning_trades,losing_trades,long_trades,short_trades,win_rate_pct,avg_return_pct,avg_winning_return_pct,avg_losing_return_pct,profit_factor,expectancy_pct,largest_win_pct,largest_loss_pct,best_trade_pct,worst_trade_pct,avg_trade_duration_minutes,median_trade_duration_minutes,min_trade_duration_minutes,max_trade_duration_minutes,max_consecutive_wins,max_consecutive_losses,gross_profit_pct,gross_loss_pct,total_commission_pct,sortino_ratio,calmar_ratio,sterling_ratio,recovery_factor,ulcer_index,pain_index,var_95_pct,cvar_95_pct,var_99_pct,cvar_99_pct,tail_ratio,return_skewness,return_kurtosis,annualized_volatility_pct,periods_analyzed,strategy_name,timeframe,evaluation_date,exchange_fee,data_start,data_end,total_periods
9.747287211384391,874.7287211384391,115.87685707354494,54.4381218388963,2.1285976290010495,7.551750935308213,32.66198863492767,846,44.80016975363218,41.50990711775694,213,116,97,104,109,54.460093896713616,1.2617439324365236,4.551470031063611,-2.6723615050969007,2.0367734972657683,1.2617439324365236,50.46085193882429,-13.947584019737945,50.46085193882429,-13.947584019737945,5603.943661971831,1380.0,5.0,69585.0,6,6,527.9705236033791,259.2190659943995,42.6,1.5997895456636892,3.5477751360398795,13.767468412049407,26.781245040390242,10.892992645752141,8.390289018925191,-0.22496220359411795,-0.38619298727082557,-0.45871569351300506,-0.7110239199286423,1.0209408799090478,1.8383579654839368,141.11996499368513,54.43820934894823,311040,GMADL_Informer_Complete_All_Strategies,5m,2025-06-19T20:32:59.103935,0.001,2021-08-10T23:59:59.999000,2024-07-25T23:54:59.999000,311040
