id,name,display_name,state,url,path,tags,notes,created_at,updated_at,heartbeat_at,runtime,user,job_type,sweep_id,config_data_dataset,config_data_validation,config_data_sliding_window,config_loss_a,config_loss_b,config_loss_name,config_model_name,config_model_d_model,config_model_dropout,config_model_optimizer,config_model_learning_rate,config_model_n_decoder_layers,config_model_n_encoder_layers,config_model_d_fully_connected,config_model_n_attention_heads,config_distil,config_factor,config_fields_target,config_fields_group_ids,config_fields_static_cat,config_fields_time_index,config_fields_static_real,config_fields_dynamic_known_cat,config_fields_dynamic_known_real,config_fields_dynamic_unknown_cat,config_fields_dynamic_unknown_real,config_d_model,config_dropout,config_x_reals,config_optimizer,config_activation,config_batch_size,config_max_epochs,config_output_size,config_past_window,config_log_interval,config_static_reals,config_weight_decay,config_future_window,config_learning_rate,config_mix_attention,config_attention_type,config_x_categoricals,config_embedding_sizes_hour,config_embedding_sizes_weekday,config_logging_metrics,config_embedding_labels_hour_0,config_embedding_labels_hour_1,config_embedding_labels_hour_2,config_embedding_labels_hour_3,config_embedding_labels_hour_4,config_embedding_labels_hour_5,config_embedding_labels_hour_6,config_embedding_labels_hour_7,config_embedding_labels_hour_8,config_embedding_labels_hour_9,config_embedding_labels_hour_10,config_embedding_labels_hour_11,config_embedding_labels_hour_12,config_embedding_labels_hour_13,config_embedding_labels_hour_14,config_embedding_labels_hour_15,config_embedding_labels_hour_16,config_embedding_labels_hour_17,config_embedding_labels_hour_18,config_embedding_labels_hour_19,config_embedding_labels_hour_20,config_embedding_labels_hour_21,config_embedding_labels_hour_22,config_embedding_labels_hour_23,config_embedding_labels_weekday_0,config_embedding_labels_weekday_1,config_embedding_labels_weekday_2,config_embedding_labels_weekday_3,config_embedding_labels_weekday_4,config_embedding_labels_weekday_5,config_embedding_labels_weekday_6,config_log_val_interval,config_n_decoder_layers,config_n_encoder_layers,config_optimizer_params,config_output_attention,config_d_fully_connected,config_log_gradient_flow,config_n_attention_heads,config_embedding_paddings,config_output_transformer,config_static_categoricals,config_reduce_on_plateau_min_lr,config_reduce_on_plateau_patience,config_time_varying_reals_decoder,config_time_varying_reals_encoder,config_reduce_on_plateau_reduction,config_time_varying_categoricals_decoder,config_time_varying_categoricals_encoder,summary__runtime,summary__step,summary__timestamp,summary__wandb,summary_epoch,summary_train_loss_epoch,summary_train_loss_step,summary_trainer/global_step,summary_val_MAE,summary_val_RMSE,summary_val_loss,sweep_id_clean,is_sweep_run,is_finished,has_val_loss,timeframe,loss_function,is_5m_gmadl,is_true_5m,is_true_5m_gmadl,config_embedding_sizes_day_of_week,config_embedding_sizes_hour_of_day,config_embedding_sizes_day_of_month,config_embedding_sizes_minute_of_hour,config_embedding_sizes_is_asian_session,config_embedding_sizes_is_us_market_open,config_embedding_labels_day_of_week_0,config_embedding_labels_day_of_week_1,config_embedding_labels_day_of_week_2,config_embedding_labels_day_of_week_3,config_embedding_labels_day_of_week_4,config_embedding_labels_day_of_week_5,config_embedding_labels_day_of_week_6,config_embedding_labels_hour_of_day_0,config_embedding_labels_hour_of_day_1,config_embedding_labels_hour_of_day_2,config_embedding_labels_hour_of_day_3,config_embedding_labels_hour_of_day_4,config_embedding_labels_hour_of_day_5,config_embedding_labels_hour_of_day_6,config_embedding_labels_hour_of_day_7,config_embedding_labels_hour_of_day_8,config_embedding_labels_hour_of_day_9,config_embedding_labels_hour_of_day_10,config_embedding_labels_hour_of_day_11,config_embedding_labels_hour_of_day_12,config_embedding_labels_hour_of_day_13,config_embedding_labels_hour_of_day_14,config_embedding_labels_hour_of_day_15,config_embedding_labels_hour_of_day_16,config_embedding_labels_hour_of_day_17,config_embedding_labels_hour_of_day_18,config_embedding_labels_hour_of_day_19,config_embedding_labels_hour_of_day_20,config_embedding_labels_hour_of_day_21,config_embedding_labels_hour_of_day_22,config_embedding_labels_hour_of_day_23,config_embedding_labels_day_of_month_1,config_embedding_labels_day_of_month_2,config_embedding_labels_day_of_month_3,config_embedding_labels_day_of_month_4,config_embedding_labels_day_of_month_5,config_embedding_labels_day_of_month_6,config_embedding_labels_day_of_month_7,config_embedding_labels_day_of_month_8,config_embedding_labels_day_of_month_9,config_embedding_labels_day_of_month_10,config_embedding_labels_day_of_month_11,config_embedding_labels_day_of_month_12,config_embedding_labels_day_of_month_13,config_embedding_labels_day_of_month_14,config_embedding_labels_day_of_month_15,config_embedding_labels_day_of_month_16,config_embedding_labels_day_of_month_17,config_embedding_labels_day_of_month_18,config_embedding_labels_day_of_month_19,config_embedding_labels_day_of_month_20,config_embedding_labels_day_of_month_21,config_embedding_labels_day_of_month_22,config_embedding_labels_day_of_month_23,config_embedding_labels_day_of_month_24,config_embedding_labels_day_of_month_25,config_embedding_labels_day_of_month_26,config_embedding_labels_day_of_month_27,config_embedding_labels_day_of_month_28,config_embedding_labels_day_of_month_29,config_embedding_labels_day_of_month_30,config_embedding_labels_day_of_month_31,config_embedding_labels_minute_of_hour_0,config_embedding_labels_minute_of_hour_5,config_embedding_labels_minute_of_hour_10,config_embedding_labels_minute_of_hour_15,config_embedding_labels_minute_of_hour_20,config_embedding_labels_minute_of_hour_25,config_embedding_labels_minute_of_hour_30,config_embedding_labels_minute_of_hour_35,config_embedding_labels_minute_of_hour_40,config_embedding_labels_minute_of_hour_45,config_embedding_labels_minute_of_hour_50,config_embedding_labels_minute_of_hour_55,config_embedding_labels_is_asian_session_0,config_embedding_labels_is_asian_session_1,config_embedding_labels_is_us_market_open_0,config_embedding_labels_is_us_market_open_1
7ma6u03h,likely-galaxy-47,likely-galaxy-47,finished,https://wandb.ai/delta-exchange/wne-btc/runs/7ma6u03h,"[""delta-exchange"", ""wne-btc"", ""7ma6u03h""]",,,2025-06-05T16:21:14Z,,2025-06-05T16:27:10Z,,<User yash-gupta-delta>,train,,btc-usdt-5m:latest,0.2,0.0,100.0,2.0,GMADL,Informer,256.0,0.01,Adam,0.0001,3.0,1.0,256.0,2.0,True,5.0,returns,"[""group_id""]",,time_index,,"[""hour"", ""weekday""]","[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d""]",,"[""high_price"", ""low_price"", ""open_price"", ""close_price"", ""volume"", ""open_to_close_price"", ""high_to_close_price"", ""low_to_close_price"", ""high_to_low_price"", ""returns"", ""log_returns"", ""vol_1h"", ""macd"", ""macd_signal"", ""rsi"", ""low_bband_to_close_price"", ""up_bband_to_close_price"", ""mid_bband_to_close_price"", ""sma_1h_to_close_price"", ""sma_1d_to_close_price"", ""sma_7d_to_close_price"", ""ema_1h_to_close_price"", ""ema_1d_to_close_price""]",256.0,0.01,"[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d"", ""high_price"", ""low_price"", ""open_price"", ""close_price"", ""volume"", ""open_to_close_price"", ""high_to_close_price"", ""low_to_close_price"", ""high_to_low_price"", ""returns"", ""log_returns"", ""vol_1h"", ""macd"", ""macd_signal"", ""rsi"", ""low_bband_to_close_price"", ""up_bband_to_close_price"", ""mid_bband_to_close_price"", ""sma_1h_to_close_price"", ""sma_1d_to_close_price"", ""sma_7d_to_close_price"", ""ema_1h_to_close_price"", ""ema_1d_to_close_price""]",Ranger,gelu,256.0,40.0,1.0,28.0,-1.0,,0.0,2.0,0.0001,False,prob,"[""hour"", ""weekday""]","[24, 256]","[7, 256]","[""MAE()"", ""RMSE()""]",0.0,1.0,12.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,13.0,14.0,15.0,16.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,-1.0,3.0,1.0,,False,256.0,False,2.0,,,,1e-05,1000.0,"[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d""]","[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d"", ""high_price"", ""low_price"", ""open_price"", ""close_price"", ""volume"", ""open_to_close_price"", ""high_to_close_price"", ""low_to_close_price"", ""high_to_low_price"", ""returns"", ""log_returns"", ""vol_1h"", ""macd"", ""macd_signal"", ""rsi"", ""low_bband_to_close_price"", ""up_bband_to_close_price"", ""mid_bband_to_close_price"", ""sma_1h_to_close_price"", ""sma_1d_to_close_price"", ""sma_7d_to_close_price"", ""ema_1h_to_close_price"", ""ema_1d_to_close_price""]",2.0,"[""hour"", ""weekday""]","[""hour"", ""weekday""]",311.989220148,56.0,1749140786.0535429,{'runtime': 355},6.0,-6.885697345637709e-09,1.8747198238244775e-10,3835.0,0.002484683645889163,0.0033127113711088896,-2.404748622453212e-09,,False,True,True,5m,GMADL,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5zokp7y3,still-wave-48,still-wave-48,finished,https://wandb.ai/delta-exchange/wne-btc/runs/5zokp7y3,"[""delta-exchange"", ""wne-btc"", ""5zokp7y3""]",,,2025-06-05T16:27:57Z,,2025-06-05T16:36:06Z,,<User yash-gupta-delta>,train,,btc-usdt-5m:latest,0.2,0.0,1000.0,2.0,GMADL,Informer,256.0,0.01,Adam,0.0001,3.0,1.0,256.0,2.0,True,5.0,returns,"[""group_id""]",,time_index,,"[""hour"", ""weekday""]","[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d""]",,"[""high_price"", ""low_price"", ""open_price"", ""close_price"", ""volume"", ""open_to_close_price"", ""high_to_close_price"", ""low_to_close_price"", ""high_to_low_price"", ""returns"", ""log_returns"", ""vol_1h"", ""macd"", ""macd_signal"", ""rsi"", ""low_bband_to_close_price"", ""up_bband_to_close_price"", ""mid_bband_to_close_price"", ""sma_1h_to_close_price"", ""sma_1d_to_close_price"", ""sma_7d_to_close_price"", ""ema_1h_to_close_price"", ""ema_1d_to_close_price""]",256.0,0.01,"[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d"", ""high_price"", ""low_price"", ""open_price"", ""close_price"", ""volume"", ""open_to_close_price"", ""high_to_close_price"", ""low_to_close_price"", ""high_to_low_price"", ""returns"", ""log_returns"", ""vol_1h"", ""macd"", ""macd_signal"", ""rsi"", ""low_bband_to_close_price"", ""up_bband_to_close_price"", ""mid_bband_to_close_price"", ""sma_1h_to_close_price"", ""sma_1d_to_close_price"", ""sma_7d_to_close_price"", ""ema_1h_to_close_price"", ""ema_1d_to_close_price""]",Ranger,gelu,256.0,40.0,1.0,28.0,-1.0,,0.0,2.0,0.0001,False,prob,"[""hour"", ""weekday""]","[24, 256]","[7, 256]","[""MAE()"", ""RMSE()""]",0.0,1.0,12.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,13.0,14.0,15.0,16.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,-1.0,3.0,1.0,,False,256.0,False,2.0,,,,1e-05,1000.0,"[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d""]","[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d"", ""high_price"", ""low_price"", ""open_price"", ""close_price"", ""volume"", ""open_to_close_price"", ""high_to_close_price"", ""low_to_close_price"", ""high_to_low_price"", ""returns"", ""log_returns"", ""vol_1h"", ""macd"", ""macd_signal"", ""rsi"", ""low_bband_to_close_price"", ""up_bband_to_close_price"", ""mid_bband_to_close_price"", ""sma_1h_to_close_price"", ""sma_1d_to_close_price"", ""sma_7d_to_close_price"", ""ema_1h_to_close_price"", ""ema_1d_to_close_price""]",2.0,"[""hour"", ""weekday""]","[""hour"", ""weekday""]",442.259443394,80.0,1749141319.7852938,{'runtime': 487},9.0,3.236084822333396e-08,7.417346736815489e-09,5476.0,0.002532501006498933,0.003361528040841222,-3.161787276440009e-08,,False,True,True,5m,GMADL,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rbfnu6mr,woven-totem-49,woven-totem-49,finished,https://wandb.ai/delta-exchange/wne-btc/runs/rbfnu6mr,"[""delta-exchange"", ""wne-btc"", ""rbfnu6mr""]",,,2025-06-05T18:54:53Z,,2025-06-05T19:00:46Z,,<User yash-gupta-delta>,train,,btc-usdt-5m:latest,0.2,0.0,100.0,2.0,GMADL,Informer,256.0,0.01,Adam,0.0001,3.0,1.0,256.0,2.0,True,5.0,returns,"[""group_id""]",,time_index,,"[""hour"", ""weekday""]","[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d""]",,"[""high_price"", ""low_price"", ""open_price"", ""close_price"", ""volume"", ""open_to_close_price"", ""high_to_close_price"", ""low_to_close_price"", ""high_to_low_price"", ""returns"", ""log_returns"", ""vol_1h"", ""macd"", ""macd_signal"", ""rsi"", ""low_bband_to_close_price"", ""up_bband_to_close_price"", ""mid_bband_to_close_price"", ""sma_1h_to_close_price"", ""sma_1d_to_close_price"", ""sma_7d_to_close_price"", ""ema_1h_to_close_price"", ""ema_1d_to_close_price""]",256.0,0.01,"[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d"", ""high_price"", ""low_price"", ""open_price"", ""close_price"", ""volume"", ""open_to_close_price"", ""high_to_close_price"", ""low_to_close_price"", ""high_to_low_price"", ""returns"", ""log_returns"", ""vol_1h"", ""macd"", ""macd_signal"", ""rsi"", ""low_bband_to_close_price"", ""up_bband_to_close_price"", ""mid_bband_to_close_price"", ""sma_1h_to_close_price"", ""sma_1d_to_close_price"", ""sma_7d_to_close_price"", ""ema_1h_to_close_price"", ""ema_1d_to_close_price""]",Ranger,gelu,256.0,40.0,1.0,28.0,-1.0,,0.0,2.0,0.0001,False,prob,"[""hour"", ""weekday""]","[24, 256]","[7, 256]","[""MAE()"", ""RMSE()""]",0.0,1.0,12.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,13.0,14.0,15.0,16.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,-1.0,3.0,1.0,,False,256.0,False,2.0,,,,1e-05,1000.0,"[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d""]","[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d"", ""high_price"", ""low_price"", ""open_price"", ""close_price"", ""volume"", ""open_to_close_price"", ""high_to_close_price"", ""low_to_close_price"", ""high_to_low_price"", ""returns"", ""log_returns"", ""vol_1h"", ""macd"", ""macd_signal"", ""rsi"", ""low_bband_to_close_price"", ""up_bband_to_close_price"", ""mid_bband_to_close_price"", ""sma_1h_to_close_price"", ""sma_1d_to_close_price"", ""sma_7d_to_close_price"", ""ema_1h_to_close_price"", ""ema_1d_to_close_price""]",2.0,"[""hour"", ""weekday""]","[""hour"", ""weekday""]",308.60189961,56.0,1749150001.73302,{'runtime': 352},6.0,-6.885697345637709e-09,1.8747198238244775e-10,3835.0,0.002484683645889163,0.0033127113711088896,-2.404748622453212e-09,,False,True,True,5m,GMADL,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nshcims5,sweet-sweep-1,sweet-sweep-1,finished,https://wandb.ai/delta-exchange/wne-btc/runs/nshcims5,"[""delta-exchange"", ""wne-btc"", ""nshcims5""]",,,2025-06-07T09:26:24Z,,2025-06-07T09:39:13Z,,<User yash-gupta-delta>,train,<Sweep delta-exchange/wne-btc/rznedlz3 (FINISHED)>,btc-usdt-5m:latest,0.2,0.0,1000.0,0.5,GMADL,Informer,256.0,0.01,Adam,0.0001,3.0,1.0,256.0,2.0,True,5.0,returns,"[""group_id""]",,time_index,,"[""hour"", ""weekday""]","[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d""]",,"[""high_price"", ""low_price"", ""open_price"", ""close_price"", ""volume"", ""open_to_close_price"", ""high_to_close_price"", ""low_to_close_price"", ""high_to_low_price"", ""returns"", ""log_returns"", ""vol_1h"", ""macd"", ""macd_signal"", ""rsi"", ""low_bband_to_close_price"", ""up_bband_to_close_price"", ""mid_bband_to_close_price"", ""sma_1h_to_close_price"", ""sma_1d_to_close_price"", ""sma_7d_to_close_price"", ""ema_1h_to_close_price"", ""ema_1d_to_close_price""]",256.0,0.01,"[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d"", ""high_price"", ""low_price"", ""open_price"", ""close_price"", ""volume"", ""open_to_close_price"", ""high_to_close_price"", ""low_to_close_price"", ""high_to_low_price"", ""returns"", ""log_returns"", ""vol_1h"", ""macd"", ""macd_signal"", ""rsi"", ""low_bband_to_close_price"", ""up_bband_to_close_price"", ""mid_bband_to_close_price"", ""sma_1h_to_close_price"", ""sma_1d_to_close_price"", ""sma_7d_to_close_price"", ""ema_1h_to_close_price"", ""ema_1d_to_close_price""]",Ranger,gelu,256.0,40.0,1.0,28.0,-1.0,,0.0,2.0,0.0001,False,prob,"[""hour"", ""weekday""]","[24, 256]","[7, 256]","[""MAE()"", ""RMSE()""]",0.0,1.0,12.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,13.0,14.0,15.0,16.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,-1.0,3.0,1.0,,False,256.0,False,2.0,,,,1e-05,1000.0,"[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d""]","[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d"", ""high_price"", ""low_price"", ""open_price"", ""close_price"", ""volume"", ""open_to_close_price"", ""high_to_close_price"", ""low_to_close_price"", ""high_to_low_price"", ""returns"", ""log_returns"", ""vol_1h"", ""macd"", ""macd_signal"", ""rsi"", ""low_bband_to_close_price"", ""up_bband_to_close_price"", ""mid_bband_to_close_price"", ""sma_1h_to_close_price"", ""sma_1d_to_close_price"", ""sma_7d_to_close_price"", ""ema_1h_to_close_price"", ""ema_1d_to_close_price""]",2.0,"[""hour"", ""weekday""]","[""hour"", ""weekday""]",755.122771024704,141.0,1749289144.580286,{'runtime': 759},15.0,-2.0753905118908733e-05,-0.00011933659698115662,9658.0,0.003342748386785388,0.004355836659669876,-1.003614943329012e-05,rznedlz3,True,True,True,5m,GMADL,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ics5p74i,sweepy-sweep-2,sweepy-sweep-2,finished,https://wandb.ai/delta-exchange/wne-btc/runs/ics5p74i,"[""delta-exchange"", ""wne-btc"", ""ics5p74i""]",,,2025-06-07T09:39:21Z,,2025-06-07T09:49:44Z,,<User yash-gupta-delta>,train,<Sweep delta-exchange/wne-btc/rznedlz3 (FINISHED)>,btc-usdt-5m:latest,0.2,0.0,1000.0,1.0,GMADL,Informer,256.0,0.01,Adam,0.0001,3.0,1.0,256.0,2.0,True,5.0,returns,"[""group_id""]",,time_index,,"[""hour"", ""weekday""]","[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d""]",,"[""high_price"", ""low_price"", ""open_price"", ""close_price"", ""volume"", ""open_to_close_price"", ""high_to_close_price"", ""low_to_close_price"", ""high_to_low_price"", ""returns"", ""log_returns"", ""vol_1h"", ""macd"", ""macd_signal"", ""rsi"", ""low_bband_to_close_price"", ""up_bband_to_close_price"", ""mid_bband_to_close_price"", ""sma_1h_to_close_price"", ""sma_1d_to_close_price"", ""sma_7d_to_close_price"", ""ema_1h_to_close_price"", ""ema_1d_to_close_price""]",256.0,0.01,"[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d"", ""high_price"", ""low_price"", ""open_price"", ""close_price"", ""volume"", ""open_to_close_price"", ""high_to_close_price"", ""low_to_close_price"", ""high_to_low_price"", ""returns"", ""log_returns"", ""vol_1h"", ""macd"", ""macd_signal"", ""rsi"", ""low_bband_to_close_price"", ""up_bband_to_close_price"", ""mid_bband_to_close_price"", ""sma_1h_to_close_price"", ""sma_1d_to_close_price"", ""sma_7d_to_close_price"", ""ema_1h_to_close_price"", ""ema_1d_to_close_price""]",Ranger,gelu,256.0,40.0,1.0,28.0,-1.0,,0.0,2.0,0.0001,False,prob,"[""hour"", ""weekday""]","[24, 256]","[7, 256]","[""MAE()"", ""RMSE()""]",0.0,1.0,12.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,13.0,14.0,15.0,16.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,-1.0,3.0,1.0,,False,256.0,False,2.0,,,,1e-05,1000.0,"[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d""]","[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d"", ""high_price"", ""low_price"", ""open_price"", ""close_price"", ""volume"", ""open_to_close_price"", ""high_to_close_price"", ""low_to_close_price"", ""high_to_low_price"", ""returns"", ""log_returns"", ""vol_1h"", ""macd"", ""macd_signal"", ""rsi"", ""low_bband_to_close_price"", ""up_bband_to_close_price"", ""mid_bband_to_close_price"", ""sma_1h_to_close_price"", ""sma_1d_to_close_price"", ""sma_7d_to_close_price"", ""ema_1h_to_close_price"", ""ema_1d_to_close_price""]",2.0,"[""hour"", ""weekday""]","[""hour"", ""weekday""]",607.9629724025726,113.0,1749289775.1984885,{'runtime': 611},12.0,-1.1175661711604334e-06,1.9445966245257296e-05,7717.0,0.0025693061761558056,0.0034023562911897898,-1.1436554814281408e-06,rznedlz3,True,True,True,5m,GMADL,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd0qxt0a,skilled-sweep-3,skilled-sweep-3,finished,https://wandb.ai/delta-exchange/wne-btc/runs/bd0qxt0a,"[""delta-exchange"", ""wne-btc"", ""bd0qxt0a""]",,,2025-06-07T09:49:48Z,,2025-06-07T10:01:21Z,,<User yash-gupta-delta>,train,<Sweep delta-exchange/wne-btc/rznedlz3 (FINISHED)>,btc-usdt-5m:latest,0.2,0.0,1000.0,1.5,GMADL,Informer,256.0,0.01,Adam,0.0001,3.0,1.0,256.0,2.0,True,5.0,returns,"[""group_id""]",,time_index,,"[""hour"", ""weekday""]","[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d""]",,"[""high_price"", ""low_price"", ""open_price"", ""close_price"", ""volume"", ""open_to_close_price"", ""high_to_close_price"", ""low_to_close_price"", ""high_to_low_price"", ""returns"", ""log_returns"", ""vol_1h"", ""macd"", ""macd_signal"", ""rsi"", ""low_bband_to_close_price"", ""up_bband_to_close_price"", ""mid_bband_to_close_price"", ""sma_1h_to_close_price"", ""sma_1d_to_close_price"", ""sma_7d_to_close_price"", ""ema_1h_to_close_price"", ""ema_1d_to_close_price""]",256.0,0.01,"[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d"", ""high_price"", ""low_price"", ""open_price"", ""close_price"", ""volume"", ""open_to_close_price"", ""high_to_close_price"", ""low_to_close_price"", ""high_to_low_price"", ""returns"", ""log_returns"", ""vol_1h"", ""macd"", ""macd_signal"", ""rsi"", ""low_bband_to_close_price"", ""up_bband_to_close_price"", ""mid_bband_to_close_price"", ""sma_1h_to_close_price"", ""sma_1d_to_close_price"", ""sma_7d_to_close_price"", ""ema_1h_to_close_price"", ""ema_1d_to_close_price""]",Ranger,gelu,256.0,40.0,1.0,28.0,-1.0,,0.0,2.0,0.0001,False,prob,"[""hour"", ""weekday""]","[24, 256]","[7, 256]","[""MAE()"", ""RMSE()""]",0.0,1.0,12.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,13.0,14.0,15.0,16.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,-1.0,3.0,1.0,,False,256.0,False,2.0,,,,1e-05,1000.0,"[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d""]","[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d"", ""high_price"", ""low_price"", ""open_price"", ""close_price"", ""volume"", ""open_to_close_price"", ""high_to_close_price"", ""low_to_close_price"", ""high_to_low_price"", ""returns"", ""log_returns"", ""vol_1h"", ""macd"", ""macd_signal"", ""rsi"", ""low_bband_to_close_price"", ""up_bband_to_close_price"", ""mid_bband_to_close_price"", ""sma_1h_to_close_price"", ""sma_1d_to_close_price"", ""sma_7d_to_close_price"", ""ema_1h_to_close_price"", ""ema_1d_to_close_price""]",2.0,"[""hour"", ""weekday""]","[""hour"", ""weekday""]",677.4520301818848,128.0,1749290471.2734592,{'runtime': 681},14.0,-5.685457153958851e-07,1.6076012343546608e-07,8711.0,0.002545885043218732,0.0033754180185496807,-1.59843452252062e-07,rznedlz3,True,True,True,5m,GMADL,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
