id,name,display_name,state,url,path,tags,notes,created_at,updated_at,heartbeat_at,runtime,user,job_type,sweep_id,config_data_name,config_loss,config_norm,config_model_name,config_model_dropout,config_model_cell_type,config_model_optimizer,config_model_num_layers,config_model_hidden_size,config_model_learning_rate,config_fields_target,config_fields_group_ids,config_fields_static_cat,config_fields_time_index,config_fields_static_real,config_fields_dynamic_known_cat,config_fields_dynamic_known_real,config_fields_dynamic_unknown_cat,config_fields_dynamic_unknown_real,config_target,config_dropout,config_x_reals,config_training_batch_size,config_training_max_epochs,config_cell_type,config_optimizer,config_rnn_layers,config_hidden_size,config_output_size,config_past_window,config_log_interval,config_static_reals,config_weight_decay,config_future_window,config_learning_rate,config_x_categoricals,config_logging_metrics,config_log_val_interval,config_optimizer_params,config_log_gradient_flow,config_embedding_paddings,config_output_transformer,config_decoder_hidden_size,config_static_categoricals,config_cont_input_projection,config_reduce_on_plateau_min_lr,config_reduce_on_plateau_patience,config_time_varying_reals_decoder,config_time_varying_reals_encoder,config_reduce_on_plateau_reduction,config_time_varying_categoricals_decoder,config_time_varying_categoricals_encoder,summary__runtime,summary__step,summary__timestamp,summary__wandb,summary_epoch,summary_train_loss_epoch,summary_train_loss_step,summary_trainer/global_step,summary_val_MAE,summary_val_RMSE,summary_val_loss,sweep_id_clean,is_sweep_run,is_finished,has_val_loss,timeframe,loss_function,is_5m_gmadl,is_true_5m,is_true_5m_gmadl,summary_Returns MAE,summary_Returns RMSE,config_model_cont_input_projection,config_data_fields_target,config_data_fields_group_ids,config_data_fields_static_cat,config_data_fields_time_index,config_data_fields_static_real,config_data_fields_dynamic_known_cat,config_data_fields_dynamic_known_real,config_data_fields_dynamic_unknown_cat,config_data_fields_dynamic_unknown_real,config_data_dataset,config_data_validation,config_data_sliding_window,config_loss_a,config_loss_b,config_loss_name,config_model_attention_head_size,config_model_hidden_continuous_size,config_batch_size,config_max_epochs,config_lstm_layers,config_embedding_sizes_hour,config_embedding_sizes_weekday,config_causal_attention,config_embedding_labels_hour_0,config_embedding_labels_hour_1,config_embedding_labels_hour_2,config_embedding_labels_hour_3,config_embedding_labels_hour_4,config_embedding_labels_hour_5,config_embedding_labels_hour_6,config_embedding_labels_hour_7,config_embedding_labels_hour_8,config_embedding_labels_hour_9,config_embedding_labels_hour_10,config_embedding_labels_hour_11,config_embedding_labels_hour_12,config_embedding_labels_hour_13,config_embedding_labels_hour_14,config_embedding_labels_hour_15,config_embedding_labels_hour_16,config_embedding_labels_hour_17,config_embedding_labels_hour_18,config_embedding_labels_hour_19,config_embedding_labels_hour_20,config_embedding_labels_hour_21,config_embedding_labels_hour_22,config_embedding_labels_hour_23,config_embedding_labels_weekday_0,config_embedding_labels_weekday_1,config_embedding_labels_weekday_2,config_embedding_labels_weekday_3,config_embedding_labels_weekday_4,config_embedding_labels_weekday_5,config_embedding_labels_weekday_6,config_max_encoder_length,config_attention_head_size,config_hidden_continuous_size,config_share_single_variable_networks,config_loss_quantiles,config_model_d_model,config_model_n_decoder_layers,config_model_n_encoder_layers,config_model_d_fully_connected,config_model_n_attention_heads,config_distil,config_factor,config_d_model,config_activation,config_mix_attention,config_attention_type,config_n_decoder_layers,config_n_encoder_layers,config_output_attention,config_d_fully_connected,config_n_attention_heads,config_model_dmodel,config_model_distill,config_model_attention_type
r0jwbuov,floral-oath-36,floral-oath-36,finished,https://wandb.ai/filipstefaniuk/wne-masters-thesis-testing/runs/r0jwbuov,"[""filipstefaniuk"", ""wne-masters-thesis-testing"", ""r0jwbuov""]",,,2024-09-04T09:56:19Z,,2024-09-04T11:55:20Z,,<User filipstefaniuk>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'runtime': 54},,,,,,,,,False,True,False,unknown,unknown,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
g2wplq11,peach-moon-37,peach-moon-37,finished,https://wandb.ai/filipstefaniuk/wne-masters-thesis-testing/runs/g2wplq11,"[""filipstefaniuk"", ""wne-masters-thesis-testing"", ""g2wplq11""]",,,2024-09-04T11:55:23Z,,2024-09-04T12:16:40Z,,<User filipstefaniuk>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'runtime': 1273},,,,,,,,,False,True,False,unknown,unknown,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7jx6dbq9,super-wind-38,super-wind-38,finished,https://wandb.ai/filipstefaniuk/wne-masters-thesis-testing/runs/7jx6dbq9,"[""filipstefaniuk"", ""wne-masters-thesis-testing"", ""7jx6dbq9""]",,,2024-09-04T12:16:42Z,,2024-09-04T14:00:33Z,,<User filipstefaniuk>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'runtime': 33},,,,,,,,,False,True,False,unknown,unknown,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ta83xdu7,glowing-bird-41,glowing-bird-41,crashed,https://wandb.ai/filipstefaniuk/wne-masters-thesis-testing/runs/ta83xdu7,"[""filipstefaniuk"", ""wne-masters-thesis-testing"", ""ta83xdu7""]",,,2024-09-04T14:00:36Z,,2024-09-05T07:52:46Z,,<User filipstefaniuk>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,unknown,unknown,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gdeyc5o7,major-jazz-74,major-jazz-74,finished,https://wandb.ai/filipstefaniuk/wne-masters-thesis-testing/runs/gdeyc5o7,"[""filipstefaniuk"", ""wne-masters-thesis-testing"", ""gdeyc5o7""]",,,2024-09-05T09:33:39Z,,2024-09-05T09:40:11Z,,<User filipstefaniuk>,train,,,,,TemporalFusionTransformer,0.1,,Adam,,64.0,0.001,,,,,,,,,,,0.1,"[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d"", ""high_price"", ""low_price"", ""open_price"", ""close_price"", ""volume"", ""open_to_close_price"", ""high_to_close_price"", ""low_to_close_price"", ""high_to_low_price"", ""returns"", ""log_returns"", ""vol_1h"", ""macd"", ""macd_signal"", ""rsi"", ""low_bband_to_close_price"", ""up_bband_to_close_price"", ""mid_bband_to_close_price"", ""sma_1h_to_close_price"", ""sma_1d_to_close_price"", ""sma_7d_to_close_price"", ""ema_1h_to_close_price"", ""ema_1d_to_close_price""]",,,,Ranger,,64.0,1,24.0,-1.0,"[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d""]",0.0,1.0,0.001,"[""weekday"", ""hour""]",,,,False,,,,"[""weekday""]",,1e-05,1000.0,,"[""high_price"", ""low_price"", ""open_price"", ""close_price"", ""volume"", ""open_to_close_price"", ""high_to_close_price"", ""low_to_close_price"", ""high_to_low_price"", ""returns"", ""log_returns"", ""vol_1h"", ""macd"", ""macd_signal"", ""rsi"", ""low_bband_to_close_price"", ""up_bband_to_close_price"", ""mid_bband_to_close_price"", ""sma_1h_to_close_price"", ""sma_1d_to_close_price"", ""sma_7d_to_close_price"", ""ema_1h_to_close_price"", ""ema_1d_to_close_price""]",2.0,"[""hour""]","[""hour""]",384.1789522171021,17.0,1725529203.4997702,{'runtime': 384},1.0,-4.979895384948918e-10,-1.461009091485721e-09,1295.0,0.0015077284770086408,0.001975372200831771,-5.017420368069736e-10,,False,True,True,5m,GMADL,True,True,True,,,,returns,"[""group_id""]","[""weekday""]",time_index,"[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d""]","[""hour""]",,,"[""high_price"", ""low_price"", ""open_price"", ""close_price"", ""volume"", ""open_to_close_price"", ""high_to_close_price"", ""low_to_close_price"", ""high_to_low_price"", ""returns"", ""log_returns"", ""vol_1h"", ""macd"", ""macd_signal"", ""rsi"", ""low_bband_to_close_price"", ""up_bband_to_close_price"", ""mid_bband_to_close_price"", ""sma_1h_to_close_price"", ""sma_1d_to_close_price"", ""sma_7d_to_close_price"", ""ema_1h_to_close_price"", ""ema_1d_to_close_price""]",btc-usdt-5m:latest,0.2,4.0,1000.0,2.0,GMADL,2.0,8.0,64.0,1.0,1.0,"[24, 9]","[7, 5]",True,0.0,1.0,12.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,13.0,14.0,15.0,16.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,24.0,2.0,8.0,False,,,,,,,,,,,,,,,,,,,,
r1gtdlsf,legendary-serenity-75,legendary-serenity-75,finished,https://wandb.ai/filipstefaniuk/wne-masters-thesis-testing/runs/r1gtdlsf,"[""filipstefaniuk"", ""wne-masters-thesis-testing"", ""r1gtdlsf""]",,,2024-09-05T09:45:55Z,,2024-09-05T10:17:15Z,,<User filipstefaniuk>,train,,,,,TemporalFusionTransformer,0.1,,Adam,,64.0,0.001,,,,,,,,,,,0.1,"[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d"", ""high_price"", ""low_price"", ""open_price"", ""close_price"", ""volume"", ""open_to_close_price"", ""high_to_close_price"", ""low_to_close_price"", ""high_to_low_price"", ""returns"", ""log_returns"", ""vol_1h"", ""macd"", ""macd_signal"", ""rsi"", ""low_bband_to_close_price"", ""up_bband_to_close_price"", ""mid_bband_to_close_price"", ""sma_1h_to_close_price"", ""sma_1d_to_close_price"", ""sma_7d_to_close_price"", ""ema_1h_to_close_price"", ""ema_1d_to_close_price""]",,,,Ranger,,64.0,1,24.0,-1.0,"[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d""]",0.0,1.0,0.001,"[""weekday"", ""hour""]",,,,False,,,,"[""weekday""]",,1e-05,1000.0,,"[""high_price"", ""low_price"", ""open_price"", ""close_price"", ""volume"", ""open_to_close_price"", ""high_to_close_price"", ""low_to_close_price"", ""high_to_low_price"", ""returns"", ""log_returns"", ""vol_1h"", ""macd"", ""macd_signal"", ""rsi"", ""low_bband_to_close_price"", ""up_bband_to_close_price"", ""mid_bband_to_close_price"", ""sma_1h_to_close_price"", ""sma_1d_to_close_price"", ""sma_7d_to_close_price"", ""ema_1h_to_close_price"", ""ema_1d_to_close_price""]",2.0,"[""hour""]","[""hour""]",1872.7530539035797,102.0,1725531427.973342,{'runtime': 1873},6.0,-2.8610622204716657e-10,2.9388918382222684e-11,7375.0,0.0015028612688183784,0.001969978678971529,-6.630748172753441e-10,,False,True,True,5m,GMADL,True,True,True,,,,returns,"[""group_id""]","[""weekday""]",time_index,"[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d""]","[""hour""]",,,"[""high_price"", ""low_price"", ""open_price"", ""close_price"", ""volume"", ""open_to_close_price"", ""high_to_close_price"", ""low_to_close_price"", ""high_to_low_price"", ""returns"", ""log_returns"", ""vol_1h"", ""macd"", ""macd_signal"", ""rsi"", ""low_bband_to_close_price"", ""up_bband_to_close_price"", ""mid_bband_to_close_price"", ""sma_1h_to_close_price"", ""sma_1d_to_close_price"", ""sma_7d_to_close_price"", ""ema_1h_to_close_price"", ""ema_1d_to_close_price""]",btc-usdt-5m:latest,0.2,4.0,1000.0,2.0,GMADL,2.0,8.0,64.0,30.0,1.0,"[24, 9]","[7, 5]",True,0.0,1.0,12.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,13.0,14.0,15.0,16.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,24.0,2.0,8.0,False,,,,,,,,,,,,,,,,,,,,
tblfjbs2,lilac-water-85,lilac-water-85,finished,https://wandb.ai/filipstefaniuk/wne-masters-thesis-testing/runs/tblfjbs2,"[""filipstefaniuk"", ""wne-masters-thesis-testing"", ""tblfjbs2""]",,,2024-09-07T11:04:09Z,,2024-09-07T11:32:32Z,,<User filipstefaniuk>,train,,,,,TemporalFusionTransformer,0.1,,Adam,,16.0,0.001,,,,,,,,,,,0.1,"[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d"", ""high_price"", ""low_price"", ""open_price"", ""close_price"", ""volume"", ""open_to_close_price"", ""high_to_close_price"", ""low_to_close_price"", ""high_to_low_price"", ""returns"", ""log_returns"", ""vol_1h"", ""macd"", ""macd_signal"", ""rsi"", ""low_bband_to_close_price"", ""up_bband_to_close_price"", ""mid_bband_to_close_price"", ""sma_1h_to_close_price"", ""sma_1d_to_close_price"", ""sma_7d_to_close_price"", ""ema_1h_to_close_price"", ""ema_1d_to_close_price""]",,,,Ranger,,16.0,1,12.0,-1.0,"[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d""]",0.0,1.0,0.001,"[""weekday"", ""hour""]",,,,False,,,,"[""weekday""]",,1e-05,1000.0,,"[""high_price"", ""low_price"", ""open_price"", ""close_price"", ""volume"", ""open_to_close_price"", ""high_to_close_price"", ""low_to_close_price"", ""high_to_low_price"", ""returns"", ""log_returns"", ""vol_1h"", ""macd"", ""macd_signal"", ""rsi"", ""low_bband_to_close_price"", ""up_bband_to_close_price"", ""mid_bband_to_close_price"", ""sma_1h_to_close_price"", ""sma_1d_to_close_price"", ""sma_7d_to_close_price"", ""ema_1h_to_close_price"", ""ema_1d_to_close_price""]",2.0,"[""hour""]","[""hour""]",1686.640508890152,104.0,1725708735.542583,{'runtime': 1694},3.0,2.3754282985066766e-09,-1.1578712294513237e-10,7773.0,0.001434670644812286,0.0018403212307021024,9.106435605588103e-10,,False,True,True,5m,GMADL,True,True,True,,,,returns,"[""group_id""]","[""weekday""]",time_index,"[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d""]","[""hour""]",,,"[""high_price"", ""low_price"", ""open_price"", ""close_price"", ""volume"", ""open_to_close_price"", ""high_to_close_price"", ""low_to_close_price"", ""high_to_low_price"", ""returns"", ""log_returns"", ""vol_1h"", ""macd"", ""macd_signal"", ""rsi"", ""low_bband_to_close_price"", ""up_bband_to_close_price"", ""mid_bband_to_close_price"", ""sma_1h_to_close_price"", ""sma_1d_to_close_price"", ""sma_7d_to_close_price"", ""ema_1h_to_close_price"", ""ema_1d_to_close_price""]",btc-usdt-5m:latest,0.2,4.0,1000.0,2.0,GMADL,1.0,2.0,32.0,3.0,1.0,"[24, 9]","[7, 5]",True,0.0,1.0,12.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,13.0,14.0,15.0,16.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,12.0,1.0,2.0,False,,,,,,,,,,,,,,,,,,,,
k5zkcqz5,fancy-brook-86,fancy-brook-86,finished,https://wandb.ai/filipstefaniuk/wne-masters-thesis-testing/runs/k5zkcqz5,"[""filipstefaniuk"", ""wne-masters-thesis-testing"", ""k5zkcqz5""]",,,2024-09-10T18:33:53Z,,2024-09-10T18:36:56Z,,<User filipstefaniuk>,train,,,,,Informer,0.1,,Adam,,,0.001,,,,,,,,,,,0.1,"[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d"", ""high_price"", ""low_price"", ""open_price"", ""close_price"", ""volume"", ""open_to_close_price"", ""high_to_close_price"", ""low_to_close_price"", ""high_to_low_price"", ""returns"", ""log_returns"", ""vol_1h"", ""macd"", ""macd_signal"", ""rsi"", ""low_bband_to_close_price"", ""up_bband_to_close_price"", ""mid_bband_to_close_price"", ""sma_1h_to_close_price"", ""sma_1d_to_close_price"", ""sma_7d_to_close_price"", ""ema_1h_to_close_price"", ""ema_1d_to_close_price""]",,,,Ranger,,,5,48.0,-1.0,,0.0,5.0,0.001,"[""hour"", ""weekday""]","[""MAE()"", ""RMSE()""]",-1.0,,False,,,,,,1e-05,1000.0,"[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d""]","[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d"", ""high_price"", ""low_price"", ""open_price"", ""close_price"", ""volume"", ""open_to_close_price"", ""high_to_close_price"", ""low_to_close_price"", ""high_to_low_price"", ""returns"", ""log_returns"", ""vol_1h"", ""macd"", ""macd_signal"", ""rsi"", ""low_bband_to_close_price"", ""up_bband_to_close_price"", ""mid_bband_to_close_price"", ""sma_1h_to_close_price"", ""sma_1d_to_close_price"", ""sma_7d_to_close_price"", ""ema_1h_to_close_price"", ""ema_1d_to_close_price""]",2.0,"[""hour"", ""weekday""]","[""hour"", ""weekday""]",173.73276138305664,40.0,1725993406.6047204,{'runtime': 171},3.0,24.066797256469727,24.271244049072266,2890.0,153.31466674804688,204.9862823486328,71.00162506103516,,False,True,True,5m,Quantile,False,True,False,,,,close_price,"[""group_id""]",,time_index,,"[""hour"", ""weekday""]","[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d""]",,"[""high_price"", ""low_price"", ""open_price"", ""close_price"", ""volume"", ""open_to_close_price"", ""high_to_close_price"", ""low_to_close_price"", ""high_to_low_price"", ""returns"", ""log_returns"", ""vol_1h"", ""macd"", ""macd_signal"", ""rsi"", ""low_bband_to_close_price"", ""up_bband_to_close_price"", ""mid_bband_to_close_price"", ""sma_1h_to_close_price"", ""sma_1d_to_close_price"", ""sma_7d_to_close_price"", ""ema_1h_to_close_price"", ""ema_1d_to_close_price""]",btc-usdt-5m:latest,0.2,4.0,,,Quantile,,,64.0,30.0,,"[24, 256]","[7, 256]",,0.0,1.0,12.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,13.0,14.0,15.0,16.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,,"[0.02, 0.1, 0.5, 0.9, 0.98]",256.0,1.0,2.0,512.0,2.0,True,5.0,256.0,gelu,False,prob,1.0,2.0,False,512.0,2.0,,,
oynwrz3j,fast-smoke-87,fast-smoke-87,finished,https://wandb.ai/filipstefaniuk/wne-masters-thesis-testing/runs/oynwrz3j,"[""filipstefaniuk"", ""wne-masters-thesis-testing"", ""oynwrz3j""]",,,2024-09-14T08:17:04Z,,2024-09-14T08:18:16Z,,<User filipstefaniuk>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'runtime': 68},,,,,,,,,False,True,False,unknown,unknown,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7blguic3,dry-terrain-88,dry-terrain-88,finished,https://wandb.ai/filipstefaniuk/wne-masters-thesis-testing/runs/7blguic3,"[""filipstefaniuk"", ""wne-masters-thesis-testing"", ""7blguic3""]",,,2024-09-14T08:18:19Z,,2024-09-14T08:18:52Z,,<User filipstefaniuk>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'runtime': 29},,,,,,,,,False,True,False,unknown,unknown,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1zyq24wl,fancy-tree-89,fancy-tree-89,crashed,https://wandb.ai/filipstefaniuk/wne-masters-thesis-testing/runs/1zyq24wl,"[""filipstefaniuk"", ""wne-masters-thesis-testing"", ""1zyq24wl""]",,,2024-09-14T08:18:54Z,,2024-09-14T08:30:34Z,,<User filipstefaniuk>,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,unknown,unknown,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9w1kl2i8,colorful-hill-90,colorful-hill-90,finished,https://wandb.ai/filipstefaniuk/wne-masters-thesis-testing/runs/9w1kl2i8,"[""filipstefaniuk"", ""wne-masters-thesis-testing"", ""9w1kl2i8""]",,,2024-09-14T10:48:01Z,,2024-09-14T10:49:20Z,,<User filipstefaniuk>,upload_dataset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'runtime': 74},,,,,,,,,False,True,False,unknown,unknown,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
uzq8eg4p,vague-snow-91,vague-snow-91,finished,https://wandb.ai/filipstefaniuk/wne-masters-thesis-testing/runs/uzq8eg4p,"[""filipstefaniuk"", ""wne-masters-thesis-testing"", ""uzq8eg4p""]",,,2024-09-14T10:49:22Z,,2024-09-14T10:49:59Z,,<User filipstefaniuk>,upload_dataset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,{'runtime': 35},,,,,,,,,False,True,False,unknown,unknown,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bjkta134,treasured-deluge-92,treasured-deluge-92,crashed,https://wandb.ai/filipstefaniuk/wne-masters-thesis-testing/runs/bjkta134,"[""filipstefaniuk"", ""wne-masters-thesis-testing"", ""bjkta134""]",,,2024-09-14T10:50:02Z,,2024-09-21T21:50:27Z,,<User filipstefaniuk>,upload_dataset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,unknown,unknown,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tc12thpy,whole-glitter-93,whole-glitter-93,failed,https://wandb.ai/filipstefaniuk/wne-masters-thesis-testing/runs/tc12thpy,"[""filipstefaniuk"", ""wne-masters-thesis-testing"", ""tc12thpy""]",,,2024-09-14T11:37:11Z,,2024-09-14T11:38:48Z,,<User filipstefaniuk>,train,,,,,Informer,0.1,,Adam,,,0.001,close_price,"[""group_id""]",,time_index,,"[""hour"", ""weekday""]","[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d""]",,"[""high_price"", ""low_price"", ""open_price"", ""close_price"", ""volume"", ""open_to_close_price"", ""high_to_close_price"", ""low_to_close_price"", ""high_to_low_price"", ""returns"", ""log_returns"", ""vol_1h"", ""macd"", ""macd_signal"", ""rsi"", ""low_bband_to_close_price"", ""up_bband_to_close_price"", ""mid_bband_to_close_price"", ""sma_1h_to_close_price"", ""sma_1d_to_close_price"", ""sma_7d_to_close_price"", ""ema_1h_to_close_price"", ""ema_1d_to_close_price""]",,0.1,"[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d"", ""high_price"", ""low_price"", ""open_price"", ""close_price"", ""volume"", ""open_to_close_price"", ""high_to_close_price"", ""low_to_close_price"", ""high_to_low_price"", ""returns"", ""log_returns"", ""vol_1h"", ""macd"", ""macd_signal"", ""rsi"", ""low_bband_to_close_price"", ""up_bband_to_close_price"", ""mid_bband_to_close_price"", ""sma_1h_to_close_price"", ""sma_1d_to_close_price"", ""sma_7d_to_close_price"", ""ema_1h_to_close_price"", ""ema_1d_to_close_price""]",,,,Ranger,,,5,4.0,-1.0,,0.0,2.0,0.001,"[""hour"", ""weekday""]","[""MAE()"", ""RMSE()""]",-1.0,,False,,,,,,1e-05,1000.0,"[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d""]","[""effective_rates"", ""vix_close_price"", ""fear_greed_index"", ""vol_1d"", ""vol_7d"", ""high_price"", ""low_price"", ""open_price"", ""close_price"", ""volume"", ""open_to_close_price"", ""high_to_close_price"", ""low_to_close_price"", ""high_to_low_price"", ""returns"", ""log_returns"", ""vol_1h"", ""macd"", ""macd_signal"", ""rsi"", ""low_bband_to_close_price"", ""up_bband_to_close_price"", ""mid_bband_to_close_price"", ""sma_1h_to_close_price"", ""sma_1d_to_close_price"", ""sma_7d_to_close_price"", ""ema_1h_to_close_price"", ""ema_1d_to_close_price""]",2.0,"[""hour"", ""weekday""]","[""hour"", ""weekday""]",88.07920098304749,6.0,1726313919.422169,{'runtime': 88},1.0,2247623704576.0,2416886415360.0,431.0,1038271184896.0,1424239624192.0,1687206887424.0,,False,False,True,30m,Quantile,False,False,False,,,,,,,,,,,,,btc-usdt-30m:latest,0.2,0.0,,,Quantile,,,64.0,1.0,,"[24, 128]","[7, 128]",,0.0,1.0,12.0,17.0,18.0,19.0,20.0,21.0,22.0,23.0,2.0,3.0,4.0,5.0,6.0,7.0,8.0,9.0,10.0,11.0,13.0,14.0,15.0,16.0,0.0,1.0,2.0,3.0,4.0,5.0,6.0,,,,,"[0.02, 0.1, 0.5, 0.9, 0.98]",128.0,1.0,1.0,128.0,1.0,True,5.0,128.0,gelu,False,prob,1.0,1.0,False,128.0,1.0,,,
